rank,year,title,page,tconst,worldwide
115,2013,Firestorm,https://www.imdb.com/title/tt3341072/,tt3341072,"$55,754,766"
116,2013,Dallas Buyers Club,https://www.imdb.com/title/tt0790636/,tt0790636,"$55,736,588"
117,2013,A Madea Christmas,https://www.imdb.com/title/tt2609758/,tt2609758,"$53,396,635"
118,2013,Temptation: Confessions of a Marriage Counselor,https://www.imdb.com/title/tt2070862/,tt2070862,"$53,143,144"
119,2013,Delivery Man,https://www.imdb.com/title/tt2387559/,tt2387559,"$53,120,346"
120,2013,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,https://www.imdb.com/title/tt2113681/,tt2113681,"$51,167,572"
121,2013,Dragon Ball Z: Battle of Gods,https://www.imdb.com/title/tt2263944/,tt2263944,"$50,461,371"
122,2013,The Berlin File,https://www.imdb.com/title/tt2357377/,tt2357377,"$48,972,848"
123,2013,Her,https://www.imdb.com/title/tt1798709/,tt1798709,"$48,517,427"
124,2013,Homefront,https://www.imdb.com/title/tt2312718/,tt2312718,"$48,449,416"
125,2013,The Last Stand,https://www.imdb.com/title/tt1549920/,tt1549920,"$48,330,757"
126,2013,21 & Over,https://www.imdb.com/title/tt1711425/,tt1711425,"$48,065,672"
127,2013,Texas Chainsaw,https://www.imdb.com/title/tt1572315/,tt1572315,"$47,340,586"
128,2013,Tiny Times 2.0,https://www.imdb.com/title/tt3086582/,tt3086582,"$47,289,937"
129,2013,Switch,https://www.imdb.com/title/tt2460488/,tt2460488,"$47,164,301"
130,2013,The Place Beyond the Pines,https://www.imdb.com/title/tt1817273/,tt1817273,"$47,052,899"
131,2013,Parker,https://www.imdb.com/title/tt1904996/,tt1904996,"$46,922,566"
132,2013,The Big Wedding,https://www.imdb.com/title/tt1931435/,tt1931435,"$46,522,137"
133,2013,Badges of Fury,https://www.imdb.com/title/tt2644714/,tt2644714,"$46,495,296"
134,2013,The World's End,https://www.imdb.com/title/tt1213663/,tt1213663,"$46,089,287"
135,2013,Grudge Match,https://www.imdb.com/title/tt1661382/,tt1661382,"$44,907,260"
136,2013,The White Storm,https://www.imdb.com/title/tt2957774/,tt2957774,"$44,670,277"
137,2013,Tarzan,https://www.imdb.com/title/tt1705952/,tt1705952,"$44,095,996"
138,2013,Secretly Greatly,https://www.imdb.com/title/tt2967578/,tt2967578,"$43,447,199"
139,2013,"The Chef, The Actor, The Scoundrel",https://www.imdb.com/title/tt2645044/,tt2645044,"$42,970,000"
140,2013,Doraemon: Nobita's Secret Gadget Museum,https://www.imdb.com/title/tt2768084/,tt2768084,"$42,770,271"
141,2013,Jobs,https://www.imdb.com/title/tt2357129/,tt2357129,"$42,128,352"
142,2013,No Man's Land,https://www.imdb.com/title/tt1456660/,tt1456660,"$41,807,712"
143,2013,Lupin III vs. Detective Conan: The Movie,https://www.imdb.com/title/tt3335192/,tt3335192,"$41,397,727"
144,2013,Yolki 3,https://www.imdb.com/title/tt3121434/,tt3121434,"$40,267,368"
145,2013,Don Jon,https://www.imdb.com/title/tt2229499/,tt2229499,"$39,439,355"
146,2013,Antoine and Sebastian,https://www.imdb.com/title/tt0069722/,tt0069722,"$38,719,881"
147,2013,Cold Eyes,https://www.imdb.com/title/tt2969656/,tt2969656,"$37,795,598"
148,2013,"Like Father, Like Son",https://www.imdb.com/title/tt2331143/,tt2331143,"$37,170,163"
149,2013,Detective Conan: Private Eye in the Distant Sea,https://www.imdb.com/title/tt3303446/,tt3303446,"$36,324,232"
150,2013,Dügün Dernek,https://www.imdb.com/title/tt3347976/,tt3347976,"$36,185,741"
151,2013,The Terror Live,https://www.imdb.com/title/tt2990738/,tt2990738,"$35,659,824"
152,2013,Hide and Seek,https://www.imdb.com/title/tt3155654/,tt3155654,"$35,461,505"
153,2013,Blind Detective,https://www.imdb.com/title/tt2332707/,tt2332707,"$34,958,596"
154,2013,Broken City,https://www.imdb.com/title/tt1235522/,tt1235522,"$34,737,199"
155,2013,Inside Llewyn Davis,https://www.imdb.com/title/tt2042568/,tt2042568,"$32,935,319"
156,2013,Serial Teachers,https://www.imdb.com/title/tt2276778/,tt2276778,"$32,849,727"
157,2013,Mud,https://www.imdb.com/title/tt1935179/,tt1935179,"$32,613,173"
158,2013,Midsummer's Equation,https://www.imdb.com/title/tt2412556/,tt2412556,"$32,514,549"
159,2013,Kevin Hart: Let Me Explain,https://www.imdb.com/title/tt2609912/,tt2609912,"$32,318,051"
160,2013,Pokémon,https://www.imdb.com/title/tt0168366/,tt0168366,"$32,293,377"
161,2013,The After-Dinner Mysteries,https://www.imdb.com/title/tt2188560/,tt2188560,"$32,160,741"
162,2013,Underdogs,https://www.imdb.com/title/tt1634003/,tt1634003,"$31,775,719"
163,2013,Spring Breakers,https://www.imdb.com/title/tt2101441/,tt2101441,"$31,724,284"
164,2013,New World,https://www.imdb.com/title/tt2625030/,tt2625030,"$31,670,607"
165,2013,101 Proposals,https://www.imdb.com/title/tt1674766/,tt1674766,"$31,283,838"
166,2013,A Wedding Invitation,https://www.imdb.com/title/tt2910520/,tt2910520,"$30,665,036"
167,2013,Silent Witness,https://www.imdb.com/title/tt3204696/,tt3204696,"$29,315,945"
168,2013,Special ID,https://www.imdb.com/title/tt2118775/,tt2118775,"$29,139,936"
169,2013,Kokowääh 2,https://www.imdb.com/title/tt2194599/,tt2194599,"$28,811,936"
170,2013,The Suspect,https://www.imdb.com/title/tt3404158/,tt3404158,"$28,674,130"
171,2013,The Four 2,https://www.imdb.com/title/tt3341084/,tt3341084,"$28,599,970"
172,2013,The Kiyosu Conference,https://www.imdb.com/title/tt2245884/,tt2245884,"$28,338,665"
173,2013,I Give It a Year,https://www.imdb.com/title/tt2244901/,tt2244901,"$28,328,531"
174,2013,Mandela: Long Walk to Freedom,https://www.imdb.com/title/tt2304771/,tt2304771,"$27,985,788"
175,2013,Dark Skies,https://www.imdb.com/title/tt2387433/,tt2387433,"$27,858,103"
176,2013,Nebraska,https://www.imdb.com/title/tt1821549/,tt1821549,"$27,682,872"
177,2013,The Incredible Burt Wonderstone,https://www.imdb.com/title/tt0790628/,tt0790628,"$27,437,881"
178,2013,Gorko!,https://www.imdb.com/title/tt3194532/,tt3194532,"$27,369,902"
179,2013,Khumba,https://www.imdb.com/title/tt1487931/,tt1487931,"$27,187,375"
180,2013,You're Next,https://www.imdb.com/title/tt1853739/,tt1853739,"$26,895,481"
181,2013,Mr. Go,https://www.imdb.com/title/tt2969458/,tt2969458,"$26,835,201"
182,2013,The Break Up Man,https://www.imdb.com/title/tt1978524/,tt1978524,"$26,477,012"
183,2013,The Way Way Back,https://www.imdb.com/title/tt1727388/,tt1727388,"$26,474,920"
184,2013,We Are the Nobles,https://www.imdb.com/title/tt2222394/,tt2222394,"$26,433,651"
185,2013,The Stolen Years,https://www.imdb.com/title/tt3175936/,tt3175936,"$26,249,553"
186,2013,One Night Surprise,https://www.imdb.com/title/tt3013126/,tt3013126,"$26,220,159"
187,2013,Platinum Data,https://www.imdb.com/title/tt2282917/,tt2282917,"$26,052,718"
188,2013,Gekijouban SPEC: Kurôzu - Zen no hen,https://www.imdb.com/title/tt2641866/,tt2641866,"$25,860,404"
189,2013,Unbeatable,https://www.imdb.com/title/tt3003668/,tt3003668,"$25,816,154"
190,2013,Man on the Edge,https://www.imdb.com/title/tt2630028/,tt2630028,"$25,774,679"
191,2013,Enough Said,https://www.imdb.com/title/tt2390361/,tt2390361,"$25,288,872"
192,2013,The Last Exorcism Part II,https://www.imdb.com/title/tt2034139/,tt2034139,"$25,051,865"
193,2013,"Me, Myself and Mum",https://www.imdb.com/title/tt2315200/,tt2315200,"$24,991,467"
194,2013,Drug War,https://www.imdb.com/title/tt2165735/,tt2165735,"$24,676,341"
195,2013,The Tale of The Princess Kaguya,https://www.imdb.com/title/tt2576852/,tt2576852,"$24,434,485"
196,2013,The Great Beauty,https://www.imdb.com/title/tt2358891/,tt2358891,"$24,271,739"
197,2013,Trance,https://www.imdb.com/title/tt1924429/,tt1924429,"$24,261,569"
198,2013,The Railway Man,https://www.imdb.com/title/tt2058107/,tt2058107,"$24,174,885"
199,2013,Out of Inferno,https://www.imdb.com/title/tt2957680/,tt2957680,"$24,109,886"
200,2013,Bring Happiness Home,https://www.imdb.com/title/tt2764834/,tt2764834,"$23,980,000"
1,2012,The Avengers,https://www.imdb.com/title/tt0848228/,tt0848228,"$1,518,812,988"
2,2012,Skyfall,https://www.imdb.com/title/tt1074638/,tt1074638,"$1,108,561,013"
3,2012,The Dark Knight Rises,https://www.imdb.com/title/tt1345836/,tt1345836,"$1,081,041,287"
4,2012,The Hobbit: An Unexpected Journey,https://www.imdb.com/title/tt0903624/,tt0903624,"$1,017,003,568"
5,2012,Ice Age: Continental Drift,https://www.imdb.com/title/tt1667889/,tt1667889,"$877,244,782"
6,2012,The Twilight Saga: Breaking Dawn - Part 2,https://www.imdb.com/title/tt1673434/,tt1673434,"$829,746,820"
7,2012,The Amazing Spider-Man,https://www.imdb.com/title/tt0948470/,tt0948470,"$757,930,663"
8,2012,Madagascar 3: Europe's Most Wanted,https://www.imdb.com/title/tt1277953/,tt1277953,"$746,921,274"
9,2012,The Hunger Games,https://www.imdb.com/title/tt1392170/,tt1392170,"$694,394,724"
10,2012,Men in Black 3,https://www.imdb.com/title/tt1409024/,tt1409024,"$654,213,485"
11,2012,Life of Pi,https://www.imdb.com/title/tt0454876/,tt0454876,"$609,016,565"
12,2012,Ted,https://www.imdb.com/title/tt1637725/,tt1637725,"$549,368,315"
13,2012,Brave,https://www.imdb.com/title/tt1217209/,tt1217209,"$538,983,207"
14,2012,Wreck-It Ralph,https://www.imdb.com/title/tt1772341/,tt1772341,"$471,222,889"
15,2012,Les Misérables,https://www.imdb.com/title/tt1707386/,tt1707386,"$442,299,309"
16,2012,Django Unchained,https://www.imdb.com/title/tt1853728/,tt1853728,"$425,368,238"
17,2012,Prometheus,https://www.imdb.com/title/tt1446714/,tt1446714,"$403,354,469"
18,2012,Snow White and the Huntsman,https://www.imdb.com/title/tt1735898/,tt1735898,"$396,592,829"
19,2012,Taken 2,https://www.imdb.com/title/tt1397280/,tt1397280,"$376,141,306"
20,2012,Hotel Transylvania,https://www.imdb.com/title/tt0837562/,tt0837562,"$358,375,603"
21,2012,Titanic 2012 3D Release,https://www.imdb.com/title/tt0120338/,tt0120338,"$350,449,521"
22,2012,The Lorax,https://www.imdb.com/title/tt1482459/,tt1482459,"$348,840,316"
23,2012,Journey 2: The Mysterious Island,https://www.imdb.com/title/tt1397514/,tt1397514,"$335,260,290"
24,2012,The Expendables 2,https://www.imdb.com/title/tt1764651/,tt1764651,"$314,975,955"
25,2012,Rise of the Guardians,https://www.imdb.com/title/tt1446192/,tt1446192,"$306,941,670"
26,2012,Battleship,https://www.imdb.com/title/tt1440129/,tt1440129,"$303,025,485"
27,2012,Wrath of the Titans,https://www.imdb.com/title/tt1646987/,tt1646987,"$301,970,083"
28,2012,John Carter,https://www.imdb.com/title/tt0401729/,tt0401729,"$284,139,100"
29,2012,The Bourne Legacy,https://www.imdb.com/title/tt1194173/,tt1194173,"$276,144,750"
30,2012,Lincoln,https://www.imdb.com/title/tt0443272/,tt0443272,"$275,293,450"
31,2012,We're the Millers,https://www.imdb.com/title/tt1723121/,tt1723121,"$269,994,119"
32,2012,Dark Shadows,https://www.imdb.com/title/tt1077368/,tt1077368,"$245,527,149"
33,2012,Resident Evil: Retribution,https://www.imdb.com/title/tt1855325/,tt1855325,"$240,159,255"
34,2012,Silver Linings Playbook,https://www.imdb.com/title/tt1045658/,tt1045658,"$236,412,453"
35,2012,American Reunion,https://www.imdb.com/title/tt1605630/,tt1605630,"$234,989,584"
36,2012,Argo,https://www.imdb.com/title/tt1024648/,tt1024648,"$232,325,503"
37,2012,Jack Reacher,https://www.imdb.com/title/tt0790724/,tt0790724,"$218,340,595"
38,2012,Safe House,https://www.imdb.com/title/tt1599348/,tt1599348,"$208,076,205"
39,2012,21 Jump Street,https://www.imdb.com/title/tt1232829/,tt1232829,"$201,585,328"
40,2012,Total Recall,https://www.imdb.com/title/tt1386703/,tt1386703,"$198,467,168"
41,2012,The Impossible,https://www.imdb.com/title/tt1649419/,tt1649419,"$198,087,212"
42,2012,Lost in Thailand,https://www.imdb.com/title/tt2459022/,tt2459022,"$197,757,387"
43,2012,The Vow,https://www.imdb.com/title/tt1606389/,tt1606389,"$196,114,570"
44,2012,Mirror Mirror,https://www.imdb.com/title/tt1667353/,tt1667353,"$183,018,522"
45,2012,The Dictator,https://www.imdb.com/title/tt1645170/,tt1645170,"$179,379,533"
46,2012,Looper,https://www.imdb.com/title/tt1276104/,tt1276104,"$176,506,819"
47,2012,Chinese Zodiac,https://www.imdb.com/title/tt1424310/,tt1424310,"$170,525,083"
48,2012,Magic Mike,https://www.imdb.com/title/tt1915581/,tt1915581,"$167,739,368"
49,2012,Flight,https://www.imdb.com/title/tt1907668/,tt1907668,"$161,772,375"
50,2012,Underworld: Awakening,https://www.imdb.com/title/tt1496025/,tt1496025,"$160,112,671"
51,2012,This Means War,https://www.imdb.com/title/tt1596350/,tt1596350,"$156,491,279"
52,2012,Paranormal Activity 4,https://www.imdb.com/title/tt2109184/,tt2109184,"$142,802,657"
53,2012,Step Up Revolution,https://www.imdb.com/title/tt1800741/,tt1800741,"$140,470,746"
54,2012,The Best Exotic Marigold Hotel,https://www.imdb.com/title/tt1412386/,tt1412386,"$136,836,156"
55,2012,The Wind Rises,https://www.imdb.com/title/tt2013293/,tt2013293,"$136,454,220"
56,2012,Last Vegas,https://www.imdb.com/title/tt1204975/,tt1204975,"$134,402,450"
57,2012,Zero Dark Thirty,https://www.imdb.com/title/tt1790885/,tt1790885,"$132,820,716"
58,2012,Ghost Rider: Spirit of Vengeance,https://www.imdb.com/title/tt1071875/,tt1071875,"$132,563,930"
59,2012,Cloud Atlas,https://www.imdb.com/title/tt1371111/,tt1371111,"$130,482,868"
60,2012,The Woman in Black,https://www.imdb.com/title/tt1596365/,tt1596365,"$128,955,898"
61,2012,Chronicle,https://www.imdb.com/title/tt1706593/,tt1706593,"$126,636,097"
62,2012,Walking with Dinosaurs 3D,https://www.imdb.com/title/tt1762399/,tt1762399,"$126,546,518"
63,2012,The Pirates! Band of Misfits,https://www.imdb.com/title/tt1430626/,tt1430626,"$123,054,041"
64,2012,Parental Guidance,https://www.imdb.com/title/tt1047540/,tt1047540,"$119,772,232"
65,2012,Abraham Lincoln: Vampire Hunter,https://www.imdb.com/title/tt1611224/,tt1611224,"$116,471,580"
66,2012,Pitch Perfect,https://www.imdb.com/title/tt1981677/,tt1981677,"$115,350,426"
67,2012,Hope Springs,https://www.imdb.com/title/tt1535438/,tt1535438,"$114,281,051"
68,2012,ParaNorman,https://www.imdb.com/title/tt1623288/,tt1623288,"$107,139,399"
69,2012,The Campaign,https://www.imdb.com/title/tt1790886/,tt1790886,"$104,907,746"
70,2012,Star Wars: Episode I - The Phantom Menace 2012 3D Release,https://www.imdb.com/title/tt0120915/,tt0120915,"$102,739,593"
71,2012,Project X,https://www.imdb.com/title/tt1636826/,tt1636826,"$102,731,865"
72,2012,The Devil Inside,https://www.imdb.com/title/tt1560985/,tt1560985,"$101,758,490"
73,2012,The Lucky One,https://www.imdb.com/title/tt1327194/,tt1327194,"$99,357,138"
74,2012,Contraband,https://www.imdb.com/title/tt1524137/,tt1524137,"$96,262,212"
75,2012,Think Like a Man,https://www.imdb.com/title/tt1621045/,tt1621045,"$96,070,507"
76,2012,Masquerade,https://www.imdb.com/title/tt2290840/,tt2290840,"$94,268,432"
77,2012,Brave Hearts: Umizaru,https://www.imdb.com/title/tt2053339/,tt2053339,"$91,884,352"
78,2012,This Is 40,https://www.imdb.com/title/tt1758830/,tt1758830,"$88,215,156"
79,2012,The Thieves,https://www.imdb.com/title/tt2330866/,tt2330866,"$87,126,367"
80,2012,The Possession,https://www.imdb.com/title/tt0431021/,tt0431021,"$85,446,075"
81,2012,What to Expect When You're Expecting,https://www.imdb.com/title/tt1586265/,tt1586265,"$84,384,002"
82,2012,Savages,https://www.imdb.com/title/tt1615065/,tt1615065,"$82,966,152"
83,2012,Sinister,https://www.imdb.com/title/tt1922777/,tt1922777,"$82,515,113"
84,2012,Act of Valor,https://www.imdb.com/title/tt1591479/,tt1591479,"$82,497,035"
85,2012,Frankenweenie,https://www.imdb.com/title/tt1142977/,tt1142977,"$81,491,068"
86,2012,The Grey,https://www.imdb.com/title/tt1601913/,tt1601913,"$79,781,695"
87,2012,Diary of a Wimpy Kid: Dog Days,https://www.imdb.com/title/tt2023453/,tt2023453,"$77,229,695"
88,2012,Thermae Romae,https://www.imdb.com/title/tt1867101/,tt1867101,"$74,285,251"
89,2012,One Piece Film Z,https://www.imdb.com/title/tt2375379/,tt2375379,"$74,223,861"
90,2012,To Rome with Love,https://www.imdb.com/title/tt1859650/,tt1859650,"$73,244,881"
91,2012,Here Comes the Boom,https://www.imdb.com/title/tt1648179/,tt1648179,"$73,100,172"
92,2012,Bayside Shakedown the Final,https://www.imdb.com/title/tt2124014/,tt2124014,"$72,867,395"
93,2012,The Cabin in the Woods,https://www.imdb.com/title/tt1259521/,tt1259521,"$69,935,600"
94,2012,Finding Nemo 2012 3D Release,https://www.imdb.com/title/tt0266543/,tt0266543,"$69,328,283"
95,2012,Anna Karenina,https://www.imdb.com/title/tt1781769/,tt1781769,"$68,929,150"
96,2012,The Watch,https://www.imdb.com/title/tt1298649/,tt1298649,"$68,267,862"
97,2012,Moonrise Kingdom,https://www.imdb.com/title/tt1748122/,tt1748122,"$68,263,166"
98,2012,The Secret of the Gods,https://www.imdb.com/title/tt2336988/,tt2336988,"$67,537,798"
99,2012,Madea's Witness Protection,https://www.imdb.com/title/tt2215285/,tt2215285,"$66,899,242"
100,2012,Beauty and the Beast 2012 3D Release,https://www.imdb.com/title/tt0101414/,tt0101414,"$62,767,829"
101,2012,Astérix and Obélix: God Save Britannia,https://www.imdb.com/title/tt1597522/,tt1597522,"$61,319,383"
102,2012,Evangelion: 3.0 You Can (Not) Redo,https://www.imdb.com/title/tt0860907/,tt0860907,"$60,488,344"
103,2012,Quartet,https://www.imdb.com/title/tt1441951/,tt1441951,"$59,520,298"
104,2012,Rock of Ages,https://www.imdb.com/title/tt1336608/,tt1336608,"$59,418,613"
105,2012,That's My Boy,https://www.imdb.com/title/tt1232200/,tt1232200,"$57,719,093"
106,2012,The Odd Life of Timothy Green,https://www.imdb.com/title/tt1462769/,tt1462769,"$56,012,642"
107,2012,Lawless,https://www.imdb.com/title/tt1212450/,tt1212450,"$55,404,159"
108,2012,End of Watch,https://www.imdb.com/title/tt1855199/,tt1855199,"$55,078,146"
109,2012,Wolf Children,https://www.imdb.com/title/tt2140203/,tt2140203,"$54,984,346"
110,2012,The Three Stooges,https://www.imdb.com/title/tt0383010/,tt0383010,"$54,819,301"
111,2012,The Five-Year Engagement,https://www.imdb.com/title/tt1195478/,tt1195478,"$54,169,363"
112,2012,Red Dawn,https://www.imdb.com/title/tt1234719/,tt1234719,"$50,950,296"
113,2012,Red Tails,https://www.imdb.com/title/tt0485985/,tt0485985,"$50,365,498"
114,2012,"Monsters, Inc. 2012 3D Release",https://www.imdb.com/title/tt0198781/,tt0198781,"$50,207,820"
115,2012,HOUBA! On the Trail of the Marsupilami,https://www.imdb.com/title/tt1723642/,tt1723642,"$50,146,474"
116,2012,Tad: The Lost Explorer,https://www.imdb.com/title/tt1764625/,tt1764625,"$49,490,859"
117,2012,A Turtle's Tale 2: Sammy's Escape from Paradise,https://www.imdb.com/title/tt2288005/,tt2288005,"$49,261,830"
118,2012,Trouble with the Curve,https://www.imdb.com/title/tt2083383/,tt2083383,"$48,963,137"
119,2012,Man on a Ledge,https://www.imdb.com/title/tt1568338/,tt1568338,"$47,636,031"
120,2012,A Werewolf Boy,https://www.imdb.com/title/tt2315152/,tt2315152,"$46,282,588"
121,2012,Doraemon: Nobita and the Island of Miracles ~Animal Adventure~,https://www.imdb.com/title/tt2271315/,tt2271315,"$46,180,706"
122,2012,Gekijouban Tenpesuto 3D 2012 Re-release,https://www.imdb.com/title/tt2030342/,tt2030342,"$46,008,255"
123,2012,Detective Conan: The Eleventh Striker,https://www.imdb.com/title/tt2131586/,tt2131586,"$44,369,456"
124,2012,House at the End of the Street,https://www.imdb.com/title/tt1582507/,tt1582507,"$44,287,131"
125,2012,The Guilt Trip,https://www.imdb.com/title/tt1694020/,tt1694020,"$41,863,726"
126,2012,Safe,https://www.imdb.com/title/tt1656190/,tt1656190,"$41,564,670"
127,2012,Dredd,https://www.imdb.com/title/tt1343727/,tt1343727,"$41,037,742"
128,2012,La vérité si je mens! 3,https://www.imdb.com/title/tt1794850/,tt1794850,"$40,928,635"
129,2012,Always: Sunset on Third Street '64,https://www.imdb.com/title/tt1823067/,tt1823067,"$40,923,305"
130,2012,Chernobyl Diaries,https://www.imdb.com/title/tt1991245/,tt1991245,"$38,390,020"
131,2012,Killing Them Softly,https://www.imdb.com/title/tt1764234/,tt1764234,"$37,930,465"
132,2012,Rurouni Kenshin Part I: Origins,https://www.imdb.com/title/tt1979319/,tt1979319,"$37,654,579"
133,2012,The Tower,https://www.imdb.com/title/tt2554270/,tt2554270,"$36,512,327"
134,2012,Conquest 1453,https://www.imdb.com/title/tt1783232/,tt1783232,"$35,797,045"
135,2012,Good Deeds,https://www.imdb.com/title/tt1885265/,tt1885265,"$35,579,177"
136,2012,Arbitrage,https://www.imdb.com/title/tt1764183/,tt1764183,"$35,485,056"
137,2012,Welcome to the North,https://www.imdb.com/title/tt1756415/,tt1756415,"$34,995,189"
138,2012,Chimpanzee,https://www.imdb.com/title/tt1222815/,tt1222815,"$34,823,764"
139,2012,Alex Cross,https://www.imdb.com/title/tt1712170/,tt1712170,"$34,618,867"
140,2012,Salmon Fishing in the Yemen,https://www.imdb.com/title/tt1441952/,tt1441952,"$34,564,651"
141,2012,Haywire,https://www.imdb.com/title/tt1506999/,tt1506999,"$34,513,760"
142,2012,Adventures in Zambezia,https://www.imdb.com/title/tt1488181/,tt1488181,"$34,428,345"
143,2012,Cirque du Soleil: Worlds Away,https://www.imdb.com/title/tt1792647/,tt1792647,"$34,153,101"
144,2012,Three Heroes on Distant Shores,https://www.imdb.com/title/tt2592484/,tt2592484,"$33,674,759"
145,2012,2016: Obama's America,https://www.imdb.com/title/tt2247692/,tt2247692,"$33,449,086"
146,2012,The Perks of Being a Wallflower,https://www.imdb.com/title/tt1659337/,tt1659337,"$33,384,127"
147,2012,Lockout,https://www.imdb.com/title/tt1592525/,tt1592525,"$32,948,113"
148,2012,Bait,https://www.imdb.com/title/tt1438173/,tt1438173,"$32,813,407"
149,2012,Part of Me,https://www.imdb.com/title/tt2215719/,tt2215719,"$32,726,956"
150,2012,Nameless Gangster: Rules of the Time,https://www.imdb.com/title/tt2082221/,tt2082221,"$32,472,645"
151,2012,Movie 43,https://www.imdb.com/title/tt1333125/,tt1333125,"$32,438,988"
152,2012,Seven Psychopaths,https://www.imdb.com/title/tt1931533/,tt1931533,"$32,226,382"
153,2012,The Floating Castle,https://www.imdb.com/title/tt1674778/,tt1674778,"$31,967,471"
154,2012,The Neighbors,https://www.imdb.com/title/tt2195490/,tt2195490,"$31,949,315"
155,2012,The Dream Team,https://www.imdb.com/title/tt1850394/,tt1850394,"$31,822,402"
156,2012,What's in a Name?,https://www.imdb.com/title/tt2179121/,tt2179121,"$31,303,580"
157,2012,Joyful Noise,https://www.imdb.com/title/tt1710396/,tt1710396,"$31,158,113"
158,2012,Premium Rush,https://www.imdb.com/title/tt1547234/,tt1547234,"$31,083,599"
159,2012,Playing for Keeps,https://www.imdb.com/title/tt1540128/,tt1540128,"$30,962,335"
160,2012,The Four,https://www.imdb.com/title/tt2204340/,tt2204340,"$30,505,808"
161,2012,The Grand Heist,https://www.imdb.com/title/tt2448584/,tt2448584,"$30,158,762"
162,2012,The Raven,https://www.imdb.com/title/tt1486192/,tt1486192,"$29,699,345"
163,2012,Amour,https://www.imdb.com/title/tt1602620/,tt1602620,"$29,652,180"
164,2012,All About My Wife,https://www.imdb.com/title/tt2173264/,tt2173264,"$29,382,038"
165,2012,Rowdy Rathore,https://www.imdb.com/title/tt2077833/,tt2077833,"$29,342,463"
166,2012,SPEC: Heaven,https://www.imdb.com/title/tt1881045/,tt1881045,"$29,023,960"
167,2012,We Were There: True Love,https://www.imdb.com/title/tt2002626/,tt2002626,"$28,876,929"
168,2012,Bol Bachchan,https://www.imdb.com/title/tt1728986/,tt1728986,"$28,775,262"
169,2012,Deranged,https://www.imdb.com/title/tt2173024/,tt2173024,"$28,444,173"
170,2012,The Master,https://www.imdb.com/title/tt1560747/,tt1560747,"$28,258,060"
171,2012,Hitchcock,https://www.imdb.com/title/tt0975645/,tt0975645,"$27,039,669"
172,2012,Dearest,https://www.imdb.com/title/tt2034618/,tt2034618,"$26,723,916"
173,2012,Architecture 101,https://www.imdb.com/title/tt2337981/,tt2337981,"$26,642,354"
174,2012,Dancing Queen,https://www.imdb.com/title/tt2181885/,tt2181885,"$26,411,266"
175,2012,Lesson of the Evil,https://www.imdb.com/title/tt2294473/,tt2294473,"$26,167,224"
176,2012,Agneepath,https://www.imdb.com/title/tt1849718/,tt1849718,"$26,001,696"
177,2012,Rust and Bone,https://www.imdb.com/title/tt2053425/,tt2053425,"$25,807,712"
178,2012,Head Over Heels 2,https://www.imdb.com/title/tt2296709/,tt2296709,"$25,402,893"
179,2012,On the Other Side of the Tracks,https://www.imdb.com/title/tt1937133/,tt1937133,"$25,109,572"
180,2012,Helter Skelter,https://www.imdb.com/title/tt2147319/,tt2147319,"$25,066,699"
181,2012,The Last Tycoon,https://www.imdb.com/title/tt2458314/,tt2458314,"$25,009,914"
182,2012,Housefull 2,https://www.imdb.com/title/tt1980986/,tt1980986,"$24,922,847"
183,2012,Big Miracle,https://www.imdb.com/title/tt1430615/,tt1430615,"$24,719,215"
184,2012,Sparkle,https://www.imdb.com/title/tt1876451/,tt1876451,"$24,637,800"
185,2012,The Players,https://www.imdb.com/title/tt2087850/,tt2087850,"$24,629,152"
186,2012,Liar Game: Reborn,https://www.imdb.com/title/tt2078667/,tt2078667,"$24,549,726"
187,2012,I Want You,https://www.imdb.com/title/tt1797504/,tt1797504,"$23,961,214"
188,2012,Türkisch für Anfänger,https://www.imdb.com/title/tt1650536/,tt1650536,"$23,952,712"
189,2012,Wanderlust,https://www.imdb.com/title/tt1655460/,tt1655460,"$23,812,816"
190,2012,"Little Brother, Big Trouble: A Christmas Adventure",https://www.imdb.com/title/tt1856053/,tt1856053,"$23,785,681"
191,2012,To the Arctic 3D,https://www.imdb.com/title/tt2073128/,tt2073128,"$23,695,388"
192,2012,Hotaru the Movie: It's Only a Little Light in My Life,https://www.imdb.com/title/tt2013233/,tt2013233,"$22,975,341"
193,2012,Kon-Tiki,https://www.imdb.com/title/tt1613750/,tt1613750,"$22,842,887"
194,2012,Fall in Love Like a Star,https://www.imdb.com/title/tt4892714/,tt4892714,"$22,640,355"
195,2012,Upside Down,https://www.imdb.com/title/tt1374992/,tt1374992,"$22,187,813"
196,2012,Unbowed,https://www.imdb.com/title/tt2085765/,tt2085765,"$22,132,903"
197,2012,Confession of Murder,https://www.imdb.com/title/tt2468774/,tt2468774,"$21,701,525"
198,2012,StreetDance 2 2012 Re-release,https://www.imdb.com/title/tt1718903/,tt1718903,"$21,638,853"
199,2012,2012 2012 Re-release,https://www.imdb.com/title/tt1190080/,tt1190080,"$21,538,353"
200,2012,Beasts of the Southern Wild,https://www.imdb.com/title/tt2125435/,tt2125435,"$21,107,746"
1,2011,Harry Potter and the Deathly Hallows: Part 2,https://www.imdb.com/title/tt1201607/,tt1201607,"$1,341,511,219"
